class,s1,prob1,frame1,s2,prob2,frame2,s3,prob3,frame3,s4,prob4,frame4,s5,prob5,frame5,s6,prob6,frame6,s7,prob7,frame7,s8,prob8,frame8
nonmember,ay y uw ax cl k ix ng f ao r m cl p l ay m ix n cl,0.780259,171,s eh s ay vcl jh ix vcl d r ay w ix f l ih dx ah n vcl jh ix vcl g er vcl b,0.726427,280,ey n ow cl t ax v ao cl k eh m ix n cl t ix hh ih z f oy,0.712554,286,dh ix cl t w ay l ay cl k ax m ix n cl t w aa cl t vcl d ey vcl w ax hh ae cl sh ix vcl b l,0.736727,288,ix vcl b ah ng dh ax l aw w ax z cl p l ae s ax n l iy s ix cl ch uw ey dx ix cl n ih dx ix sh ao,0.716231,294,ax vcl b ih cl g ow cl t sil ay vcl d l iy cl k ae m vcl b el vcl d f r iy dh ix f ay m iy aa er,0.727094,304,iy cl k iy ng s cl p ih n ih vcl jh epi n ay f l iy ih ng cl k r iy s ix s cl t r iy sil m er ay vcl g z ih l s l,0.662672,334,dh ax s ax s ay ix dx iy r ih l iy ih vcl g z ih s cl t sil ae th ax cl eh n cl t ix cl t iy ow v er n ix n vcl b ah vcl b ih vcl g w aa m r ey sh ix n ax m eh,0.725926,475
nonmember,w er w iy y uw w ah l w iy w er w,0.864028,177,p er hh ae cl t s f ih ng z epi r iy dh ix n w er s dh eh,0.789435,217,aa cl p ey cl p er vcl d ow cl p r uw v el ih dx ix ng r ix m y ao r el,0.746382,245,d ix sh cl t r ay v r iy f ay w er l ey dx ix cl t uw m ay ao dx ix cl,0.688665,260,m ih vcl d iy v el s ax s ay dx iy w ix z vcl b ey s cl t ao n hh ay er cl k iy,0.783884,315,ae l ax s ih z ix vcl b ih l ax cl t uw cl t ax w er cl k w ix dh aw cl s uw cl p er vcl b ih sh ix n ix z epi n ow cl w ix th,0.740023,373,d iy n z cl k ix n f ao r m ix n ix m cl p ao r dx en sil b r iy vcl jh vcl b ix cl t w iy n ix cl p r eh zh dh ix n eh n f ae cl k el cl t,0.741549,379,hh iy f er dh er cl p er cl p r ow z vcl g r ae n cl s ah dh ix n ix n z vcl b eh s ax f ay cl t s eh l m f er cl k s cl p er m ix cl p el hh ao s cl p ix dx el,0.840647,509
nonmember,p er ey l hh ao r cl t eh dx ow s cl t ix z y uw z ax,0.655655,177,ix sh ow dh er f eh l cl p eh z ix th ax w er vcl b r ow cl k ix,0.697892,184,ow n l iy l oy ih er z epi l ah v m iy ix n ih er,0.697556,216,dh iy ah m l m vcl d ix cl p ey cl k s iy cl k r aa cl p l ih z ao l vcl d l,0.756961,250,n ow ax cl t er r iy cl p er s eh l ao r ix cl k s cl p eh cl t ix cl t uw ow vcl b ey vcl g eh v m ix n ao er,0.693556,302,ix cl k eh r ow cl k ah m s cl t m aw ow sil hh ae v er r ey n f er m iy dx ix ng ix cl t,0.77415,313,ao f ih n sil t aa m ix n ix n cl s cl t r eh s ih m cl p l iy ih n dh ix cl k ey cl t ix s eh n r iy ng vcl ah dh ix cl t eh n sh ix n ao r iy m ow sh ix,0.705124,438,hh iy eh vcl d l eh f cl t er ix n v ay l ix cl sil dh ey cl k iy ng f ax n ay iy aa r dx iy w ix vcl jh eh n cl t ow v er ix n cl t ay,0.697507,496
nonmember,hh ow cl k l uh vcl d ix zh y uw r ix n vcl d uw er n,0.690963,179,dh ey cl k s l ow l iy ih vcl l iy z cl t w ah n hh ae f aw er l ao ng vcl g,0.701119,224,dh ae s cl k ax cl p el cl k ix n vcl b iy ix n ix n ix cl t ae n ix ng s cl p w er,0.642752,234,hh iy s eh vcl sil dh ix cl k r iy z iy f w el sil hh ae f ax l ay,0.708995,262,d ix s eh v r ih n vcl jh ey n y uw r ix cl ah n ay s epi m ah n s cl t ix s cl p eh n vcl d ix n l ae n,0.66707,311,ih cl p iy cl p ax w ax m w ix cl ch eh n r ih s sil dh ih w ix vcl b iy n ow ix n iy cl f ax w eh l f eh,0.697,329,b aa r vcl b ax cl p er ix n vcl d cl p ey cl p er ix n l y uw s ix n ix v dh ey cl th ao n f ay,0.696539,331,l ih dx iy cl k ow th ih m iy cl p ix n m ao r f el iy sil f er hh ix z ix n ae l ax s ix s ix z ix m cl p ao r vcl en cl t m ah cl dh iy,0.685171,460
nonmember,dh ix cl s eh l s er vcl d cl k uh cl k w ix cl t ah cl sh ax v,0.650249,182,t m cl p er w el cl k r ih n z cl k en vcl b iy n ow dx ix vcl d ih l s epi w,0.706204,219,dh ih s ix z n ow m ix z cl k ah f epi m ey sh en el vcl d ix n cl t ax cl p,0.66126,241,dh ix cl k r ae m vcl b r iy vcl b ao l vcl d ih vcl jh vcl b r uw cl p r ih vcl d iy m ao dx ax,0.730276,242,t er vcl d ih sh en el cl k w ao er z cl p r ah m ow cl p r uw v el f ao n vcl g r uw vcl jh cl p er hh er vcl,0.771237,331,p l eh th sil b ae m cl t s sil ix n s ih ng ix f ao r cl sh en s epi m aa l z cl p aa n y,0.72416,345,m aa m s cl t r ao ng w iy vcl d ih s l ay cl k s epi eh cl p ax cl t eh zh er,0.666494,358,dh ix cl k l ih l iy ix vcl d ix n ax f ow vcl sil w ix dx ix n ix m r iy n cl k en cl t uw vcl d ix vcl d ao n ix z ix cl m ax w ah n ih l s epi w er r aw,0.639308,412
nonmember,d eh r iy aa s cl t ih r iy eh v er ey s,0.791003,191,hh aw w ey ih n f iy w ey m iy n s ey m th ey,0.717984,252,dh ax f aa cl p er v eh n ix n vcl d eh n f ax m er r ay dx ih ng aa n cl t aa,0.799731,279,y iy v ix n ix s ax m cl p el el cl k ae v r iy l er cl k ix n cl t ey n s ih n vcl b el,0.736494,279,ih cl k eh n cl p er vcl jh eh cl k l ao ng r ey n jh vcl g ow l z f ao er cl s eh l,0.79946,305,dh ix s aw n vcl d ix vcl jh ih n er f er z vcl d iy v el s cl k ih er vcl b iy ae n ax l ow cl,0.759175,306,d ae s epi m iy s epi w iy vcl d iy s epi n iy dx el cl p oy n cl s vcl g aa r f epi m ae cl ch cl t er s cl k er,0.784533,325,hh iy w ix z vcl g ih f cl t ih vcl d w ih f ae n ow m ae ng ix cl t ih z ax n sil eh n ix cl p ow dx ix n ax l er f er w ah m eh n ih v ih n iy r ey,0.7908,534
nonmember,dh ix r ey cl k ow cl s epi r eh n l ay cl k r ae vcl b ix cl,0.716337,198,hh ay w ey iy eh n f r iy w ey m iy n dh ax s ey m f ih,0.827206,240,dh ax f ao cl p r uw v eh n ix vcl d eh m f er m er ay v ix ng ah n cl t ay,0.777104,265,dh ax s aw n vcl d ix vcl jh ix n ix f er z vcl b y uw vcl b el z cl k ih er vcl dh iy ae f l ow cl,0.748327,266,iy v ix n ix s ih m cl p el vcl b uh cl k ae vcl iy l er iy cl k en cl t ey n s ix n vcl b el,0.75874,267,dh ix vcl g ae l ax vcl d hh ae f s ih dx iy iy ix z vcl d ay n ah n ix z f iy cl,0.727012,271,t ae f epi n iy s epi w iy dx iy z epi n iy l cl p oy n cl s vcl g aa r f epi m ae cl ch cl t er s cl k er cl,0.738394,339,dh ah s sil ix v eh n s ix cl k er cl t ix n v ih cl t ix n z cl ch ey n jh ix n ix cl p ih er ix n s ix n uw w ix n z er r ay m cl,0.728997,434
nonmember,hh ow m iy l oy er z l ow v m ih l iy ih n eh er,0.631456,201,hh ih sh ih l vcl d er f eh l cl t ih z ix f ix w er vcl b r ow cl k ix,0.816507,224,ix dx ao l vcl d ih vcl d uh cl k dh ih er iy f ih sh en vcl d ih n sh ih cl sh ey cl,0.731014,228,dh iy ix n vcl b l ih n sil d iy cl p ih cl k s dh iy ih cl k r aa cl p l ih s ow l ix vcl g l,0.722463,280,s ah cl sh epi aa cl t m ih z ax m w ah z cl k m cl p l iy l iy ix n vcl jh ah s cl t ax f ay vcl,0.683539,281,dh ix f cl k er el cl k ah n s epi m ao r l sil hh ae f er r ey n sh f er m iy dx ix ng eh cl t,0.775941,302,hh ey dx iy ix n cl p ae sh cl t er aa r vcl d ix dh er cl ch iy s ao r s ix z ax v l ay cl s cl t aa cl k f iy vcl,0.716001,334,m ih l cl ch eh r iy cl p er s ix n eh l hh ao r ix cl k s cl p eh cl t ix cl t uw ax vcl b ey vcl g ow v er m ix n cl t ao r dx er,0.733006,346
nonmember,w ah n l iy l oy y er s l ow vcl m ih l iy ix n er,0.747295,202,aa n iy z dh ey f ih l ey cl k en el l,0.752194,203,ih sh ao r f eh l cl ih z ax f ih cl w er cl p r ow cl k ix,0.682001,228,f ih n l iy r ae sh epi n ix ng cl p r aa vcl b l iy w uh vcl b iy n eh s ax s er,0.718927,258,dh ix ae l ah n cl t ax cl p ih cl k s dh ax cl k r aa cl p l ih s epi ao l ax vcl g l,0.7744,296,dh ih l cl t er iy cl p er s epi n aa r cl k s cl p ah cl k ix cl t uw vcl b ey vcl g ow v er m ix cl w uh dx er,0.726886,333,ix f cl k eh r ow cl k ah m s epi m ao r ow sil hh ae v er r eh n sh r m iy dx iy ng ih cl t,0.747816,342,ix w ax z f eh r dh ih cl sh iy w ix n hh ae f cl t uw n ae cl t er r iy n ah s iy ey sh en sil b ae vcl g f er vcl g ih v n ax,0.763555,498
nonmember,w ih l r aa vcl b ix n w eh r ey y ix l ow l ih l,0.760198,212,b ah dx eh s vcl d ih f r eh n cl ch iy ey vcl d ix f y uw ax dh iy z ay vcl d iy ih,0.769328,273,s cl t r ao hh ae vcl s epi aa r aw dx ax f ae sh ix n ix s iy y,0.706884,280,ix cl t er n ih vcl d iy ix z n ow cl t ay m f ao r ix cl k r m ix n ey sh en,0.812846,295,dh ae cl d ay vcl g r ae m ey cl k s eh n z ao n l iy ae f cl t er m ah cl ch s vcl d ah dx,0.82341,312,dh ix cl t uw th f eh r iy f er vcl g aa cl t ix cl k aa m l ix n r aa vcl jh er z cl t uw cl t f eh l aw,0.760141,333,s cl p eh sh el cl t ae s cl k f ao r s ix z r eh s cl k y uw hh aa s ix vcl jh ih z f r m cl k ih cl n aw cl p er,0.80907,365,w eh l ax vcl ch uw n y er sil dh ix vcl en hh iy cl ow m iy w ay n sil ix n m ix z cl t er hh ih n r iy vcl d ih vcl n iy v ix n vcl d uw dh ae cl w eh,0.725002,555
nonmember,k w ay l iy hh iy vcl d ix cl t er m ix n dh ax f oy l ao,0.83394,215,y ah m s cl t er z l ow v cl k aa m ix n cl k ae n d iy ix z cl t r iy cl t,0.775934,262,dh ix cl k ae cl s epi m iy aw oy s f er cl ch epi m ay y ih er,0.812471,264,jh ey m ey er er m ao r m ah n iy ix vcl b ay w er cl k ix ng hh ow aa r vcl,0.797341,287,k l ih th w ah z s uw th vcl b ah dx ax l ow zh ih er iy ih s epi m ax s aa vcl,0.734188,319,hh er s cl t ah dx iy ix v hh ih s cl t er iy w ah z cl p er s ix z vcl d ax n l iy cl p er s uw dh ix vcl,0.811785,327,s ow f ow l iy z vcl b ih er z w ax z vcl d ix vcl g ih cl m iy ix n vcl b eh vcl m ae n y uw vcl jh ih s cl p eh n ax l aa dx ax m ah n,0.809056,444,hh iy cl ch eh n cl t ay m l iy ih n cl k ah m l ao s cl k ow ax s ay dx ix vcl w ix th ax vcl b r ih cl dh ah dx ax v ix hh iy iy ng s ix s cl t ax m cl p aa r,0.764973,496
nonmember,w ay vcl b ay v oy ow ix n y ao ix z y uw z m aa,0.702404,226,s w iy ng y aa r m ix z hh ay zh uw cl k ae,0.740891,231,k ao n eh n vcl b ih l ow z f er m eh dx ix cl k ow ax s ix s cl t ix n,0.694331,234,ix n uw w ay vcl d iy ix vcl d r ih s cl t ix n ih n f ax n ow w,0.752979,251,ix m ao r n aa v oy z iy s ax cl p er s l iy cl p iy ng cl p ey,0.717999,264,w ah dx eh l m ax s ax v aa r vcl b iy hh ey v ih er aa r vcl d iy s ay s iy,0.716601,284,p l ae n cl p eh er n hh ow dx ao r dx ix n ix z ey sh en z f er m ow n vcl b er th cl k en cl t r,0.80407,315,k ix dh iy ih m ae s er ih m s ao f iy dh ix m ae n ah n dh ih s ay vcl d ix cl p r ay m ix n ix s cl t er f ih er,0.725822,465
nonmember,k ax m ay n aa dx ih ng vcl g r ey dx ih n cl s ix n ax l aa r cl t vcl b ah,0.638783,235,hh ih z aa ay n s cl p ay r ix,0.610967,266,p ey vcl b ih vcl d aa r vcl d f ax w ah n vcl d aw n ax v vcl d aw ax,0.714291,300,ay vcl g uh dh ax n ah vcl b ay v iy s sh uw z s ix n vcl b iy l v er cl ch aa r vcl d s cl,0.659651,305,r aa vcl s eh cl b ay dh ix cl p aa n ix n cl s vcl g eh cl s dh ix s cl t r ey vcl jh iy,0.728757,309,ae r ay ih z ix cl k ae zh el s cl t aa n ix cl k r eh sh cl ah m aa n l ay vcl l ah th,0.68103,371,hh er r ay vcl d hh ae n ae dx ey cl k s epi w ix n eh v r uw vcl dh ix vcl b er m eh cl t er cl p r eh sh er cl ch ey n vcl jh ix,0.758216,393,ae sh l iy th ey s eh dx ix hh iy vcl d ih vcl d s l iy vcl sil b ah cl s ah sh el ax l iy ix n f ih v l iy dh eh n hh iy f er vcl b,0.641831,507
nonmember,d ey dh ae vcl g aa r vcl d f r ow r m vcl g eh l m ax v vcl g eh,0.717284,237,d iy cl t ey cl k s ix n f ay cl k aw n iy z sil t uw vcl b eh zh er m,0.737791,269,l ao cl k sil s epi r iy z aa r vcl d sil s ah m f el w ao ah,0.697343,280,dh ax vcl b ay m ao l dh ih ng vcl g er iy ih n s sil eh l aa r vcl jh vcl b ow,0.723094,294,ay vcl d r ah dh ix n aa cl p ay v iy sh y uw z sil dh ix n vcl b iy ow v er cl ch aa r vcl jh cl,0.756099,338,r aa vcl s eh cl p ay dh ax cl p aa n vcl d sil en z vcl g eh cl ch vcl d ix s cl t r ey vcl g y iy s,0.725466,348,hh er ay hh ae n ey cl k s sil w ix n eh v er dh ax vcl b eh er m eh cl t er cl k cl p r eh sh er cl ch eh n jh ix,0.75381,376,y ow z ix f ih er l iy m aa r n m ow cl t eh l sil w ax s cl k oy vcl b ih dx ax v ax l eh cl t cl k el vcl d ax s cl p l ey n f r aa m cl,0.728236,475
nonmember,hh ay w ey ih n f r iy w ey m iy n ix s ey n vcl d eh,0.791609,253,dh ix s ae m vcl d ix vcl jh ih n ix f er z vcl b iy vcl el s cl k ih er dh ix ae n ax l ow,0.734051,258,dh ix f aa vcl p er v eh n eh vcl d eh n cl p er m er r ay ix v ix n aa n cl t ay,0.743691,260,iy v ix n ix s ih vcl b el m ax cl k ae vcl b iy l eh r iy cl k ix n cl t ey n s eh n vcl b el,0.75376,283,l eh dx ao cl p r aa vcl jh eh cl k s cl t r ay s l ao l iy f er s eh v er l vcl d ae ng,0.721668,290,d ae f epi n iy s epi w iy s epi n ey dx ax cl p oy n cl s vcl g aa r f epi m ae cl ch cl t er s cl k er cl,0.747622,310,w uh vcl b ih cl k l ao s el sh ey n vcl d ix th er l w ey eh s cl t ao r ix l ay cl dh iy eh,0.76032,331,ax l aw w ey z vcl t ae n vcl d ih dx ix cl p ey sh ix n s ay cl k ix cl k el vcl b l ay n ih s epi m ae f eh s cl t ix cl s aw,0.711316,482
nonmember,p r ih vcl b ay s f r eh sh epi n aw n cl k iy cl ch epi w iy cl d ey m ao r n ix,0.750089,266,p ae cl n ow vcl b ih z epi n ix s ow v ix hh eh er sil aa n ax s cl t ey cl k aw cl ih n iy l,0.675252,292,m ah m ah dh ey w ix z vcl b ix s ay vcl d er s eh l f l ix cl k eh r iy aa s ix dx,0.706676,292,dh ix n eh r ih s ix n ix vcl g aa vcl m eh n aa cl b iy w ix dh ix n l aa cl k ix ng vcl d ix s cl t ix n cl,0.710291,315,t ow s cl t r ae f ih cl k eh cl k ix n ah m ix cl k ah cl ae cl k s epi m ix vcl g ah cl dh ax cl p ao,0.694706,318,n ow ix dh ih n uw z ix n vcl d eh l ax vcl z ih n ix cl k s cl t r ih l iy vcl d ey n vcl jh ix s ah cl sh er,0.679626,340,hh ae dx er cl k ow cl ch r ow cl p r aa dx eh cl k s er r eh n iy dh ix n l iy vcl d ix s cl t er vcl b iy dx ix,0.694545,358,dh ax l ow l iy l ey hh ih er sil dh ix cl r ae sh aa r ay z aa l eh er,0.68477,369
nonmember,ix cl k ae cl s epi m iy aw aa l ey s hh er vcl z m ay iy hh ih er,0.705344,290,ay f aa dh er r ae n ih m aa v hh ih er s ix cl k hh iy er z ix vcl g aa,0.695321,292,jh ey ih n ey er ix m ao r m ay n iy vcl b ay w er cl k ix ng hh ay er,0.823562,299,y ah ng s cl t er z l ah v cl k aa m ix n cl k ae n vcl b iy eh s cl ch r iy cl d,0.796514,319,dh iy eh n z ix z aa l cl t ix n ey vcl d w ax th s ah n vcl g er s cl p ow cl k ix n ix v er s uw,0.676272,343,k l eh f l ih s uw th vcl b ay dx ax l ix cl sh y er iy ix s epi m ax f aa vcl,0.701961,390,iy vcl jh ah n cl t ay n l iy ih ng cl k ah m l ao s cl k ow ix n s ay dx ix vcl w ih th dh ax vcl b r ey cl d ay n ix hh iy dx ih ng s ax s cl t ix m cl p ay er,0.767703,578,hh iy er hh iy ih s cl k w ay cl p er s epi w ey th ih v l iy vcl b ih v eh r iy ih m vcl b ay dx ix m eh n ix v m iy n ih f ax n z f l ay ix n ah,0.73943,602
